"WebURL","WebTitle","Description","DataURL","FileName"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=17103B28-E9BE-47CA-A4B2-1FC5B9AE74E0","各機場、港口入出境人數統計資料_1060103"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=F33CDD88-0E0C-4743-A758-B8A8008B4119","各機場、港口入出境人數統計資料_1060630"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=2E399721-C532-4A87-83CF-162122F9FA5A","各機場、港口入出境人數統計資料_1050515"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=27051426-DF9A-4BDC-AE8D-52D007EC8961","各機場、港口入出境人數統計資料_1050221"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=5BEB3014-1AA0-42EE-88A4-C883F708B129","各機場、港口入出境人數統計資料_1050807"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=E6CFC653-7DE3-411F-9F15-42CDAEE4E48C","各機場、港口入出境人數統計資料_1040730"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=F5AC8B68-501B-43C2-9D47-4B34B0169253","各機場、港口入出境人數統計資料_1041220"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=C20B0BB4-0AE4-4993-828D-112B565C9EFE","各機場、港口入出境人數統計資料_1050214"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=6C61581B-E99D-4653-AC82-B4D8568EFB29","各機場、港口入出境人數統計資料_1050821"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=C25F2B8A-CE8F-48E4-8543-C210120F436E","各機場、港口入出境人數統計資料_1050626"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=77F91966-10FC-4A3D-9F04-E6327EFE3390","各機場、港口入出境人數統計資料_1041108"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=16CC41B7-18C6-4C3A-94C4-5042E9A46947","各機場、港口入出境人數統計資料_1060903"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=64F273B4-6087-47E1-BA17-2358D79E1F43","各機場、港口入出境人數統計資料_1060115"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=F9B2A28D-04F3-4341-8917-5C18CFF59224","各機場、港口入出境人數統計資料_1051212"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=6B37A66E-7C58-4F87-85DC-F7879534F05E","各機場、港口入出境人數統計資料_1060319"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=EA220FB0-B4A0-4917-8A28-780CA7F8D6E2","各機場、港口入出境人數統計資料_1050529"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=CD893BDF-9B1B-4A55-B7FD-9FD851A572DA","各機場、港口入出境人數統計資料_1060716"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=45844953-E437-4958-9352-3A7D6CC2A80A","各機場、港口入出境人數統計資料_1050417"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=46C9E47F-1E76-497B-A165-11F9A4589FBF","各機場、港口入出境人數統計資料_1050221"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=E8FBC681-ACBA-4617-848E-48A4D1F07F09","各機場、港口入出境人數統計資料_1060604"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=CE0FD87D-E637-4B97-A49E-E08A0BEE565A","各機場、港口入出境人數統計資料_1040301"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=34DCCD8A-9A7C-4FDC-8135-80E63B0DC674","各機場、港口入出境人數統計資料_1060305"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=1157171F-5F9A-46FF-BBC8-B52BAC65126D","各機場、港口入出境人數統計資料_1050327"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=35B7E9C4-449A-4402-BF02-DE19C12FF03D","各機場、港口入出境人數統計資料_1040920"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=A7310A7A-C30A-4B8A-BA3E-823110E1978D","各機場、港口入出境人數統計資料_1050320"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=38346F72-89A2-4307-B57A-BAEE0B08A4E0","各機場、港口入出境人數統計資料_1051130"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=A63AECC0-DA64-405A-9C89-EB92C892DB46","各機場、港口入出境人數統計資料_1051016"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=9A1E24A3-1964-4219-AEC1-4B17A2BE47E0","各機場、港口入出境人數統計資料_1060831"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=8BD94560-1289-4D00-A1B0-5BD0E0AF724E","各機場、港口入出境人數統計資料_1040621"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=D527F47D-63FA-45A1-8E3A-374D5A393BA8","各機場、港口入出境人數統計資料_1060405"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=E80862D3-6DB3-4786-9154-4CBD8C654F9A","各機場、港口入出境人數統計資料_1040927"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=10FA622D-AFBD-4B02-98F1-E822CB316514","各機場、港口入出境人數統計資料_1051002"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=F7C9241B-E3D5-4B1D-9881-95C94F6DA85B","各機場、港口入出境人數統計資料_1050531"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=98E174B9-C305-459A-91F4-F089CB1C6645","各機場、港口入出境人數統計資料_1051127"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=AA849DBE-A752-48EB-B522-F088AF107B9F","各機場、港口入出境人數統計資料_1050313"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=D205F298-98E1-491C-824A-7F386A23BAB5","各機場、港口入出境人數統計資料_1040322"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=4D93EC5A-8C5B-4DCA-8998-13D4DECA3BD6","各機場、港口入出境人數統計資料_1050605"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=23A0B0C7-38FA-4C26-B108-32D864C642FD","各機場、港口入出境人數統計資料_1050710"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=8C1C5506-E700-4D6F-A1F4-CE62ED8437E4","各機場、港口入出境人數統計資料_1060731"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=DD2C0DB3-358E-40AA-A868-666444BD8885","各機場、港口入出境人數統計資料_1050124"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=46294117-DBC3-4E9D-A596-87CFD70A34CD","各機場、港口入出境人數統計資料_1060312"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=45DC2210-19B8-4A52-8B04-9D3FDF45CEAE","各機場、港口入出境人數統計資料_1040614"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=15C559C3-F145-4A43-8CB2-CB2630191E36","各機場、港口入出境人數統計資料_1050612"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=AC7DC1F6-8B2A-4DFD-A8A3-C8B219B97CDD","各機場、港口入出境人數統計資料_1050703"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=90A7DDB2-006B-484D-AAF9-B339A5414E70","各機場、港口入出境人數統計資料_1060611"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=1B559B3C-E963-4D86-90A2-F9D0C1B107A4","各機場、港口入出境人數統計資料_1040719"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=C4D55702-9E4E-41D4-AC36-84C2C95EF8C1","各機場、港口入出境人數統計資料_1060917"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=907CC86D-A4DF-4C3E-B064-5199F0D0F3B2","各機場、港口入出境人數統計資料_1060618"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=E6061689-4028-4917-8A83-F46A57A7EE98","各機場、港口入出境人數統計資料_1050103"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=0D4886B1-C31D-44A5-BFCF-0223BEC8186D","各機場、港口入出境人數統計資料_1050731"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=30664859-8967-498F-B08D-33B1C64EE711","各機場、港口入出境人數統計資料_1050424"
